original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
9891,1253161219,2585,0.9682515,2585,Outillage de jardin,Outillage de jardin
9892,1261361641,156,0.96773416,1301,Mobilier,Lingerie enfant et jeu de bar
9893,1323677912,192,0.5290765,1302,Linge de maison,Jeux et accessoires de plein air
9894,1258896320,222,0.7912288,1920,Animalerie,Catégorie 1920
9895,696463130,114,0.9803111,1160,Objets pop culture,Catégorie 1160
9896,1308324840,192,0.3826708,1320,Linge de maison,Catégorie 1320
9897,967009903,192,0.31438333,1302,Linge de maison,Jeux et accessoires de plein air
9898,1319450504,2585,0.47051448,2060,Outillage de jardin,Catégorie 2060
9899,1108365821,4,0.415998,2905,Jeux consoles neuf,Jeux PC en téléchargement
9900,1213761989,206,0.93185365,1560,Décoration,Catégorie 1560
9901,1007779326,4,0.96966374,40,Jeux consoles neuf,Catégorie 40
9902,1307779331,132,0.5224326,1300,Puériculture,Catégorie 1300
9903,1207798197,1281,0.42151687,2060,Jeux enfant,Catégorie 2060
9904,1301046764,192,0.2585831,40,Linge de maison,Catégorie 40
9905,1201444675,2462,0.32516557,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
9906,860099317,4,0.7058848,40,Jeux consoles neuf,Catégorie 40
9907,1308995426,206,0.71702,2582,Décoration,Mobilier et accessoires de jardin
9908,864728240,114,0.6344385,1160,Objets pop culture,Catégorie 1160
9909,936595946,1302,0.94139934,2280,Jeux et accessoires de plein air,Catégorie 2280
9910,924875221,228,0.42059797,1940,Journaux et revues occasion,Catégorie 1940
9911,993209871,132,0.2519653,1300,Puériculture,Catégorie 1300
9912,1317952810,222,0.448146,1560,Animalerie,Catégorie 1560
9913,1244410471,2522,0.9287357,2522,Fournitures papeterie,Fournitures papeterie
9914,1322188318,132,0.94321674,1280,Puériculture,Catégorie 1280
9915,1241055631,128,0.22905578,2522,Jouets enfant,Fournitures papeterie
9916,1253519686,192,0.5627571,2583,Linge de maison,Piscine et accessoires
9917,979347426,116,0.60814106,1280,Cartes de jeux,Catégorie 1280
9918,1288110494,194,0.55763465,1320,Épicerie,Catégorie 1320
9919,1245135438,192,0.7433999,1302,Linge de maison,Jeux et accessoires de plein air
9920,994682741,2403,0.74579287,1281,Lots livres et magazines,Jeux enfant
9921,1105725321,2522,0.3467947,2403,Fournitures papeterie,Lots livres et magazines
9922,1069785628,114,0.9991123,1160,Objets pop culture,Catégorie 1160
9923,885415072,2403,0.5934848,2280,Lots livres et magazines,Catégorie 2280
9924,1274443377,2705,0.44775337,10,Livres neufs,Catégorie 10
9925,1020105297,206,0.2638675,2060,Décoration,Catégorie 2060
9926,1146004974,1302,0.6434327,2280,Jeux et accessoires de plein air,Catégorie 2280
9927,1117978030,2583,0.99175966,2583,Piscine et accessoires,Piscine et accessoires
9928,1277539295,132,0.7471007,1300,Puériculture,Catégorie 1300
9929,986088992,4,0.6607504,1160,Jeux consoles neuf,Catégorie 1160
9930,1276359196,222,0.9963446,1920,Animalerie,Catégorie 1920
9931,1159013463,2462,0.71396625,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
9932,1273179906,222,0.99746215,1920,Animalerie,Catégorie 1920
9933,1308849236,2705,0.95169973,2705,Livres neufs,Livres neufs
9934,1279492460,1281,0.34243503,1920,Jeux enfant,Catégorie 1920
9935,946272855,4,0.8478201,40,Jeux consoles neuf,Catégorie 40
9936,1196957640,2403,0.82895577,2403,Lots livres et magazines,Lots livres et magazines
9937,1260263464,5,0.46279815,1300,Accessoires gaming,Catégorie 1300
9938,854950273,114,0.50436705,1140,Objets pop culture,Catégorie 1140
9939,1322130922,194,0.2661012,2585,Épicerie,Outillage de jardin
9940,1015753453,1,0.4532794,2280,Livres occasion,Catégorie 2280
9941,1303861345,128,0.44189432,10,Jouets enfant,Catégorie 10
9942,1275422874,222,0.91976416,1920,Animalerie,Catégorie 1920
9943,973606814,2583,0.6628458,2583,Piscine et accessoires,Piscine et accessoires
9944,1282578080,132,0.974869,1300,Puériculture,Catégorie 1300
9945,1055303238,13,0.9671822,1140,Modélisme,Catégorie 1140
9946,1198903020,132,0.6246213,50,Puériculture,Catégorie 50
9947,1067030051,1302,0.8045383,2280,Jeux et accessoires de plein air,Catégorie 2280
9948,1257238722,132,0.970383,1300,Puériculture,Catégorie 1300
9949,1257262345,2582,0.62841403,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
9950,1276023182,118,0.48785475,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
9951,1075760857,2583,0.5910543,2583,Piscine et accessoires,Piscine et accessoires
9952,1040633230,1302,0.42458788,2280,Jeux et accessoires de plein air,Catégorie 2280
9953,1267220382,192,0.8480358,1302,Linge de maison,Jeux et accessoires de plein air
9954,1257269051,2403,0.99038774,2403,Lots livres et magazines,Lots livres et magazines
9955,1133293636,2522,0.9960862,2522,Fournitures papeterie,Fournitures papeterie
9956,936591441,118,0.8982119,1320,Jeux de rôle et figurines,Catégorie 1320
9957,1188462919,2583,0.998342,2583,Piscine et accessoires,Piscine et accessoires
9958,1097454716,194,0.3820247,1281,Épicerie,Jeux enfant
9959,1100076528,2905,0.9966953,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
9960,1021167809,2522,0.22550333,1281,Fournitures papeterie,Jeux enfant
9961,1027696013,13,0.6074499,1280,Modélisme,Catégorie 1280
9962,1237540721,1281,0.67387575,2060,Jeux enfant,Catégorie 2060
9963,1305085314,2522,0.9260009,2522,Fournitures papeterie,Fournitures papeterie
9964,1323993187,2585,0.68535936,1302,Outillage de jardin,Jeux et accessoires de plein air
9965,1047355653,132,0.2951495,50,Puériculture,Catégorie 50
9966,1168630279,1301,0.55487335,2582,Lingerie enfant et jeu de bar,Mobilier et accessoires de jardin
9967,1257660878,1281,0.9450408,2060,Jeux enfant,Catégorie 2060
9968,1174777339,2403,0.81572336,2403,Lots livres et magazines,Lots livres et magazines
9969,1256497760,2583,0.29043072,1560,Piscine et accessoires,Catégorie 1560
9970,499404932,1302,0.7130273,2280,Jeux et accessoires de plein air,Catégorie 2280
9971,985269406,114,0.79068714,1160,Objets pop culture,Catégorie 1160
9972,931346809,2403,0.9301736,2403,Lots livres et magazines,Lots livres et magazines
9973,1240958111,2522,0.39320195,2522,Fournitures papeterie,Fournitures papeterie
9974,1311405095,132,0.98496133,1300,Puériculture,Catégorie 1300
9975,1241792938,2522,0.9903561,2522,Fournitures papeterie,Fournitures papeterie
9976,1251635760,192,0.25473878,1280,Linge de maison,Catégorie 1280
9977,1306822809,1281,0.75521064,1560,Jeux enfant,Catégorie 1560
9978,1039826092,5,0.50008446,50,Accessoires gaming,Catégorie 50
9979,1007665054,1302,0.9859508,2280,Jeux et accessoires de plein air,Catégorie 2280
9980,1252609336,222,0.9970715,1920,Animalerie,Catégorie 1920
9981,858049706,114,0.9991522,1160,Objets pop culture,Catégorie 1160
9982,1144289474,194,0.2593463,2522,Épicerie,Fournitures papeterie
9983,1080846117,2462,0.9057196,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
9984,1110782687,2585,0.2624051,2583,Outillage de jardin,Piscine et accessoires
9985,1249801376,2705,0.87175375,2705,Livres neufs,Livres neufs
9986,1236710880,1,0.33585128,2705,Livres occasion,Livres neufs
9987,1265210052,2583,0.9922805,2583,Piscine et accessoires,Piscine et accessoires
9988,259168568,13,0.7245966,1140,Modélisme,Catégorie 1140
9989,1317193594,5,0.9758861,50,Accessoires gaming,Catégorie 50
9990,895445699,2705,0.83700186,10,Livres neufs,Catégorie 10
9991,1026823677,1302,0.99795735,2280,Jeux et accessoires de plein air,Catégorie 2280
9992,1068095221,2582,0.9693856,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
9993,1261193677,194,0.47995093,2583,Épicerie,Piscine et accessoires
9994,1296724474,132,0.5830581,40,Puériculture,Catégorie 40
9995,1304972375,128,0.3252229,10,Jouets enfant,Catégorie 10
9996,1283968202,2582,0.3831426,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
9997,981387395,114,0.4199047,1160,Objets pop culture,Catégorie 1160
9998,1307347006,2582,0.7852522,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
9999,518552835,1302,0.8249468,2280,Jeux et accessoires de plein air,Catégorie 2280
10000,1283986099,13,0.5213129,1280,Modélisme,Catégorie 1280
10001,1270113481,2705,0.64292514,2705,Livres neufs,Livres neufs
10002,1292398114,2403,0.48334205,2403,Lots livres et magazines,Lots livres et magazines
10003,1034404940,2585,0.4713149,2583,Outillage de jardin,Piscine et accessoires
10004,1254492406,128,0.9572565,1280,Jouets enfant,Catégorie 1280
10005,1308945520,194,0.4906135,2522,Épicerie,Fournitures papeterie
10006,1324302033,192,0.3266779,2220,Linge de maison,Catégorie 2220
10007,1241910212,2403,0.52799034,10,Lots livres et magazines,Catégorie 10
10008,1220143045,13,0.938531,1140,Modélisme,Catégorie 1140
10009,1102254802,2522,0.8719997,2522,Fournitures papeterie,Fournitures papeterie
10010,1276725048,132,0.9807443,1300,Puériculture,Catégorie 1300
10011,1275395994,222,0.9958186,1920,Animalerie,Catégorie 1920
10012,1113102249,194,0.56527776,1320,Épicerie,Catégorie 1320
10013,1272876238,2705,0.691832,1940,Livres neufs,Catégorie 1940
10014,1270458885,194,0.68225294,1320,Épicerie,Catégorie 1320
10015,1078506290,114,0.995164,1160,Objets pop culture,Catégorie 1160
10016,1232941742,114,0.99099827,1160,Objets pop culture,Catégorie 1160
10017,1301476254,192,0.20548828,1560,Linge de maison,Catégorie 1560
10018,1253136705,1281,0.6091862,2060,Jeux enfant,Catégorie 2060
10019,1220445601,206,0.97913456,1560,Décoration,Catégorie 1560
10020,996077810,228,0.88400584,1320,Journaux et revues occasion,Catégorie 1320
10021,1249694573,2583,0.42501715,1302,Piscine et accessoires,Jeux et accessoires de plein air
10022,1260304325,2583,0.99103147,2583,Piscine et accessoires,Piscine et accessoires
10023,1280048988,2905,0.9954921,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10024,1176505388,2583,0.48278424,2583,Piscine et accessoires,Piscine et accessoires
10025,1250929821,132,0.9852204,1280,Puériculture,Catégorie 1280
10026,862579127,2522,0.9000315,2522,Fournitures papeterie,Fournitures papeterie
10027,913850200,2705,0.9735521,40,Livres neufs,Catégorie 40
10028,1271689834,2522,0.9380872,2522,Fournitures papeterie,Fournitures papeterie
10029,1066930535,2583,0.9822364,2583,Piscine et accessoires,Piscine et accessoires
10030,1206165909,2585,0.99414915,2585,Outillage de jardin,Outillage de jardin
10031,1102420353,114,0.9952217,1160,Objets pop culture,Catégorie 1160
10032,1256203348,2583,0.93587416,2583,Piscine et accessoires,Piscine et accessoires
10033,1313408805,2585,0.51815456,1300,Outillage de jardin,Catégorie 1300
10034,1007533084,1302,0.9943627,2280,Jeux et accessoires de plein air,Catégorie 2280
10035,1101264708,2522,0.6416931,10,Fournitures papeterie,Catégorie 10
10036,901353654,4,0.9233955,40,Jeux consoles neuf,Catégorie 40
10037,995391506,2403,0.3139341,2403,Lots livres et magazines,Lots livres et magazines
10038,1198903127,2705,0.9703105,2705,Livres neufs,Livres neufs
10039,931772883,2705,0.38446125,10,Livres neufs,Catégorie 10
10040,987350466,13,0.70799536,1140,Modélisme,Catégorie 1140
10041,1236457556,2585,0.8703052,2060,Outillage de jardin,Catégorie 2060
10042,1279202090,222,0.9927739,1920,Animalerie,Catégorie 1920
10043,1263202413,222,0.3880787,1920,Animalerie,Catégorie 1920
10044,1317256327,5,0.5409665,50,Accessoires gaming,Catégorie 50
10045,467712530,1302,0.9909928,2280,Jeux et accessoires de plein air,Catégorie 2280
10046,1278239281,1281,0.64422804,2060,Jeux enfant,Catégorie 2060
10047,1103088585,114,0.9984951,1281,Objets pop culture,Jeux enfant
10048,1294221026,132,0.3983211,1300,Puériculture,Catégorie 1300
10049,1286521777,2403,0.9911769,2403,Lots livres et magazines,Lots livres et magazines
10050,1305112472,2522,0.99824667,2522,Fournitures papeterie,Fournitures papeterie
10051,978451628,114,0.9870644,1160,Objets pop culture,Catégorie 1160
10052,1086754460,2403,0.53056604,2403,Lots livres et magazines,Lots livres et magazines
10053,1256420645,118,0.5378673,1300,Jeux de rôle et figurines,Catégorie 1300
10054,1176503838,2583,0.989684,2583,Piscine et accessoires,Piscine et accessoires
10055,1277565151,1281,0.23436163,2060,Jeux enfant,Catégorie 2060
10056,1304161697,2522,0.99779654,2522,Fournitures papeterie,Fournitures papeterie
10057,1211043072,194,0.869212,1320,Épicerie,Catégorie 1320
10058,933123167,128,0.7187232,2403,Jouets enfant,Lots livres et magazines
10059,1316915718,118,0.44471824,1280,Jeux de rôle et figurines,Catégorie 1280
10060,1226831014,1281,0.20647845,2060,Jeux enfant,Catégorie 2060
10061,1281778448,2582,0.46604493,2585,Mobilier et accessoires de jardin,Outillage de jardin
10062,1159316190,2905,0.9737846,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10063,1215384906,118,0.1899992,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
10064,1256927409,192,0.22599547,2060,Linge de maison,Catégorie 2060
10065,1007484369,1302,0.3747405,2280,Jeux et accessoires de plein air,Catégorie 2280
10066,1233290991,1,0.8823223,2522,Livres occasion,Fournitures papeterie
10067,1130146453,114,0.4287061,2462,Objets pop culture,Console et Jeux vidéos occasion
10068,1308999954,206,0.9210758,1560,Décoration,Catégorie 1560
10069,1273776496,132,0.36847553,2585,Puériculture,Outillage de jardin
10070,1269844618,2585,0.6873015,2585,Outillage de jardin,Outillage de jardin
10071,1237207910,2582,0.32468644,2060,Mobilier et accessoires de jardin,Catégorie 2060
10072,871516387,1302,0.7198003,10,Jeux et accessoires de plein air,Catégorie 10
10073,1316259172,6,0.99861413,60,Consoles de jeux,Catégorie 60
10074,1174591439,2583,0.6274892,2583,Piscine et accessoires,Piscine et accessoires
10075,1308884698,2705,0.7034346,2705,Livres neufs,Livres neufs
10076,1258274730,128,0.2322265,1280,Jouets enfant,Catégorie 1280
10077,1255338762,1281,0.45863083,2060,Jeux enfant,Catégorie 2060
10078,1282767654,1281,0.21329287,1560,Jeux enfant,Catégorie 1560
10079,1311277725,1281,0.315839,1940,Jeux enfant,Catégorie 1940
10080,1295960144,2583,0.9923092,2583,Piscine et accessoires,Piscine et accessoires
10081,1314507889,2582,0.2992952,1280,Mobilier et accessoires de jardin,Catégorie 1280
10082,1275027874,222,0.98864675,1920,Animalerie,Catégorie 1920
10083,1278864215,194,0.9389699,1320,Épicerie,Catégorie 1320
10084,1306552590,2522,0.9549607,2522,Fournitures papeterie,Fournitures papeterie
10085,977688972,2705,0.8841787,2705,Livres neufs,Livres neufs
10086,1317837189,2582,0.39571425,2060,Mobilier et accessoires de jardin,Catégorie 2060
10087,930776436,1,0.4527623,1180,Livres occasion,Catégorie 1180
10088,447245530,2705,0.67354965,2280,Livres neufs,Catégorie 2280
10089,1261384486,156,0.9955219,1301,Mobilier,Lingerie enfant et jeu de bar
10090,1241195686,2582,0.7730143,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
10091,1116144015,192,0.7788716,1302,Linge de maison,Jeux et accessoires de plein air
10092,1266330038,206,0.5426575,2220,Décoration,Catégorie 2220
10093,1204223952,4,0.53487974,1280,Jeux consoles neuf,Catégorie 1280
10094,978738855,1,0.6191449,2705,Livres occasion,Livres neufs
10095,1192056898,194,0.9989918,1320,Épicerie,Catégorie 1320
10096,1225892786,2522,0.7520699,2522,Fournitures papeterie,Fournitures papeterie
10097,1138712026,2403,0.29099756,1180,Lots livres et magazines,Catégorie 1180
10098,1260333266,192,0.97838485,1302,Linge de maison,Jeux et accessoires de plein air
10099,1185681856,2582,0.28694126,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
10100,1312800577,6,0.6562527,1280,Consoles de jeux,Catégorie 1280
10101,1209710473,2583,0.98520815,2583,Piscine et accessoires,Piscine et accessoires
10102,1242995894,2705,0.5695089,2705,Livres neufs,Livres neufs
10103,1131229815,2705,0.9949616,2705,Livres neufs,Livres neufs
10104,171413830,114,0.99276006,1160,Objets pop culture,Catégorie 1160
10105,875366622,116,0.46548077,1180,Cartes de jeux,Catégorie 1180
10106,1295991185,222,0.97707325,1920,Animalerie,Catégorie 1920
10107,1167585509,2905,0.9984798,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10108,1257599897,222,0.99574935,1920,Animalerie,Catégorie 1920
10109,898833184,128,0.27550873,1281,Jouets enfant,Jeux enfant
10110,1015657291,1281,0.2823335,1140,Jeux enfant,Catégorie 1140
10111,1223472786,194,0.40198725,1280,Épicerie,Catégorie 1280
10112,995102522,2583,0.8771903,2583,Piscine et accessoires,Piscine et accessoires
10113,1027098906,1302,0.99785465,2280,Jeux et accessoires de plein air,Catégorie 2280
10114,1233923657,206,0.7033441,2060,Décoration,Catégorie 2060
10115,987514477,6,0.53228074,1140,Consoles de jeux,Catégorie 1140
10116,1190251908,2583,0.9991468,2583,Piscine et accessoires,Piscine et accessoires
10117,1133293785,2522,0.9983133,2522,Fournitures papeterie,Fournitures papeterie
10118,1129325166,128,0.36632535,1281,Jouets enfant,Jeux enfant
10119,1156662082,206,0.92616,1560,Décoration,Catégorie 1560
10120,1049161724,2462,0.9845521,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
10121,1283322564,194,0.36848545,1320,Épicerie,Catégorie 1320
10122,447411857,128,0.45231995,40,Jouets enfant,Catégorie 40
10123,1027114653,1302,0.94529307,2280,Jeux et accessoires de plein air,Catégorie 2280
10124,1027123653,1302,0.97652674,2280,Jeux et accessoires de plein air,Catégorie 2280
10125,931972441,1302,0.44123587,10,Jeux et accessoires de plein air,Catégorie 10
10126,1215649863,1,0.56814545,10,Livres occasion,Catégorie 10
10127,862579558,2522,0.58777255,2522,Fournitures papeterie,Fournitures papeterie
10128,1007713652,1302,0.77949435,2280,Jeux et accessoires de plein air,Catégorie 2280
10129,1176503834,2583,0.989684,2583,Piscine et accessoires,Piscine et accessoires
10130,908006181,2403,0.90576845,2403,Lots livres et magazines,Lots livres et magazines
10131,844217511,13,0.36708617,1180,Modélisme,Catégorie 1180
10132,1025671488,2583,0.3719653,2583,Piscine et accessoires,Piscine et accessoires
10133,978862216,2583,0.87549746,2583,Piscine et accessoires,Piscine et accessoires
10134,1029189684,2582,0.44122735,1320,Mobilier et accessoires de jardin,Catégorie 1320
10135,873981544,5,0.2465093,40,Accessoires gaming,Catégorie 40
10136,1281929306,2583,0.9578941,2583,Piscine et accessoires,Piscine et accessoires
10137,1277939224,1281,0.97766685,2060,Jeux enfant,Catégorie 2060
10138,1298419197,194,0.39582375,50,Épicerie,Catégorie 50
10139,1320186011,128,0.8395818,1280,Jouets enfant,Catégorie 1280
10140,1315277608,192,0.45148543,2060,Linge de maison,Catégorie 2060
10141,1320158708,118,0.43381345,1280,Jeux de rôle et figurines,Catégorie 1280
10142,1275265144,222,0.9988312,1920,Animalerie,Catégorie 1920
10143,1279763725,2583,0.18435203,1300,Piscine et accessoires,Catégorie 1300
10144,987533285,13,0.94838935,1140,Modélisme,Catégorie 1140
10145,1265223427,194,0.20941398,2583,Épicerie,Piscine et accessoires
10146,1126571401,2705,0.87866503,2705,Livres neufs,Livres neufs
10147,1190258275,2583,0.65929157,2583,Piscine et accessoires,Piscine et accessoires
10148,1260370277,132,0.5051752,1300,Puériculture,Catégorie 1300
10149,1231174816,2585,0.96082854,2585,Outillage de jardin,Outillage de jardin
10150,1222351068,2705,0.31712258,2403,Livres neufs,Lots livres et magazines
10151,1104902952,2705,0.6569357,2705,Livres neufs,Livres neufs
10152,1318893521,222,0.99626297,1920,Animalerie,Catégorie 1920
10153,856119124,128,0.90930074,1281,Jouets enfant,Jeux enfant
10154,1087423286,114,0.68434685,1160,Objets pop culture,Catégorie 1160
10155,1296378440,206,0.22448096,2585,Décoration,Outillage de jardin
10156,1279001536,206,0.88524544,1920,Décoration,Catégorie 1920
10157,1305117297,2522,0.998406,2522,Fournitures papeterie,Fournitures papeterie
10158,1249536281,2585,0.4162396,2583,Outillage de jardin,Piscine et accessoires
10159,1243380669,194,0.39251915,2585,Épicerie,Outillage de jardin
10160,1305100574,2522,0.9897212,2522,Fournitures papeterie,Fournitures papeterie
10161,1077879555,2705,0.9942867,2705,Livres neufs,Livres neufs
10162,937777372,4,0.9186832,40,Jeux consoles neuf,Catégorie 40
10163,1236944692,2905,0.961145,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10164,874730792,4,0.82129544,40,Jeux consoles neuf,Catégorie 40
10165,1156009389,2705,0.6519592,2705,Livres neufs,Livres neufs
10166,1257583746,192,0.2438524,1560,Linge de maison,Catégorie 1560
10167,1110810038,2905,0.641807,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10168,1275117939,222,0.9981359,1920,Animalerie,Catégorie 1920
10169,1313606238,2583,0.2447461,2060,Piscine et accessoires,Catégorie 2060
10170,1244540749,2583,0.9979267,2583,Piscine et accessoires,Piscine et accessoires
10171,1174586302,6,0.8343276,2583,Consoles de jeux,Piscine et accessoires
10172,1313284132,222,0.3990893,1560,Animalerie,Catégorie 1560
10173,1017151369,1,0.9926642,10,Livres occasion,Catégorie 10
10174,1027214826,1302,0.9984925,2280,Jeux et accessoires de plein air,Catégorie 2280
10175,1328388011,132,0.775596,1280,Puériculture,Catégorie 1280
10176,1313833254,118,0.58266205,2060,Jeux de rôle et figurines,Catégorie 2060
10177,1066928089,194,0.51438063,2583,Épicerie,Piscine et accessoires
10178,1258618745,192,0.5839799,2582,Linge de maison,Mobilier et accessoires de jardin
10179,1260248728,2583,0.98704535,2583,Piscine et accessoires,Piscine et accessoires
10180,217837930,114,0.89068365,1160,Objets pop culture,Catégorie 1160
10181,1264909197,2582,0.5669296,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
10182,1301543124,192,0.3781913,1300,Linge de maison,Catégorie 1300
10183,1272648495,2585,0.34686917,2060,Outillage de jardin,Catégorie 2060
10184,1118916103,206,0.54225487,1560,Décoration,Catégorie 1560
10185,1314324372,222,0.99714977,2060,Animalerie,Catégorie 2060
10186,1273172454,206,0.7908564,1560,Décoration,Catégorie 1560
10187,981731943,128,0.34264225,1302,Jouets enfant,Jeux et accessoires de plein air
10188,1248831405,2522,0.569835,2522,Fournitures papeterie,Fournitures papeterie
10189,1321802893,116,0.9679472,1180,Cartes de jeux,Catégorie 1180
10190,927792266,1302,0.6992764,2280,Jeux et accessoires de plein air,Catégorie 2280
10191,1186356461,118,0.30486465,1280,Jeux de rôle et figurines,Catégorie 1280
10192,1015521306,2583,0.9848068,2583,Piscine et accessoires,Piscine et accessoires
10193,1178210385,2583,0.69115525,2583,Piscine et accessoires,Piscine et accessoires
10194,1046030228,2522,0.73400974,2522,Fournitures papeterie,Fournitures papeterie
10195,1289721872,1281,0.89147186,2060,Jeux enfant,Catégorie 2060
10196,250112433,13,0.96578234,1140,Modélisme,Catégorie 1140
10197,1243412158,2585,0.9976596,2585,Outillage de jardin,Outillage de jardin
10198,1130837625,192,0.35956535,2583,Linge de maison,Piscine et accessoires
10199,1215388239,13,0.7606079,1280,Modélisme,Catégorie 1280
10200,1186308729,2582,0.40393755,2583,Mobilier et accessoires de jardin,Piscine et accessoires
10201,1304035286,2522,0.99935824,2522,Fournitures papeterie,Fournitures papeterie
10202,1285105101,222,0.9911272,1920,Animalerie,Catégorie 1920
10203,1273251873,222,0.9911685,1920,Animalerie,Catégorie 1920
10204,878808697,192,0.1845807,1302,Linge de maison,Jeux et accessoires de plein air
10205,1189484452,2585,0.4311829,2583,Outillage de jardin,Piscine et accessoires
10206,1026986186,1302,0.99722934,2280,Jeux et accessoires de plein air,Catégorie 2280
10207,984489741,114,0.99444664,1160,Objets pop culture,Catégorie 1160
10208,1146293513,13,0.95192504,1140,Modélisme,Catégorie 1140
10209,1324059204,192,0.959491,1302,Linge de maison,Jeux et accessoires de plein air
10210,1028425625,228,0.26778388,2522,Journaux et revues occasion,Fournitures papeterie
10211,1298745210,1,0.98950535,10,Livres occasion,Catégorie 10
10212,1107916517,2905,0.97304446,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
10213,1143996229,192,0.40611467,1302,Linge de maison,Jeux et accessoires de plein air
10214,1013120699,1,0.2400516,2403,Livres occasion,Lots livres et magazines
10215,1193637366,132,0.48039845,1300,Puériculture,Catégorie 1300
10216,1289113117,5,0.5460368,1280,Accessoires gaming,Catégorie 1280
10217,998513220,194,0.88389546,1320,Épicerie,Catégorie 1320
10218,1304042060,132,0.5183768,1300,Puériculture,Catégorie 1300
10219,1310597923,2585,0.28850204,1560,Outillage de jardin,Catégorie 1560
10220,963976093,2462,0.9756894,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
10221,1262274720,2522,0.571883,50,Fournitures papeterie,Catégorie 50
10222,1316283847,6,0.99372387,60,Consoles de jeux,Catégorie 60
10223,1191424173,2585,0.37750405,2583,Outillage de jardin,Piscine et accessoires
10224,1266603161,206,0.9379291,1560,Décoration,Catégorie 1560
10225,1318875663,1281,0.62517107,2060,Jeux enfant,Catégorie 2060
10226,1129877576,206,0.17218412,2582,Décoration,Mobilier et accessoires de jardin
10227,1075589584,2522,0.21355411,2522,Fournitures papeterie,Fournitures papeterie
10228,1296378075,194,0.4440443,2585,Épicerie,Outillage de jardin
10229,1007211236,1,0.99854594,10,Livres occasion,Catégorie 10
10230,1170007268,1302,0.84098834,2403,Jeux et accessoires de plein air,Lots livres et magazines
10231,1058871012,4,0.20342433,10,Jeux consoles neuf,Catégorie 10
10232,1309794399,114,0.99776006,1160,Objets pop culture,Catégorie 1160
10233,1116557663,2403,0.987756,2403,Lots livres et magazines,Lots livres et magazines
10234,1282555656,118,0.4684531,1300,Jeux de rôle et figurines,Catégorie 1300
10235,1194341185,2583,0.97826207,2583,Piscine et accessoires,Piscine et accessoires
10236,1009253615,1302,0.99266034,2280,Jeux et accessoires de plein air,Catégorie 2280
10237,1154651262,2583,0.97305506,2583,Piscine et accessoires,Piscine et accessoires
10238,1254832042,2585,0.2950646,2060,Outillage de jardin,Catégorie 2060
10239,248025033,114,0.9969505,1160,Objets pop culture,Catégorie 1160
10240,1083725187,114,0.986007,1160,Objets pop culture,Catégorie 1160
10241,1107916647,4,0.3261653,2905,Jeux consoles neuf,Jeux PC en téléchargement
10242,940546590,2583,0.60254884,2522,Piscine et accessoires,Fournitures papeterie
10243,1023853702,5,0.30441248,2522,Accessoires gaming,Fournitures papeterie
10244,1178432265,2582,0.5651307,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
10245,1223463522,118,0.9537368,1280,Jeux de rôle et figurines,Catégorie 1280
10246,1252283782,2522,0.37042347,2522,Fournitures papeterie,Fournitures papeterie
10247,1188462902,2583,0.9872716,2583,Piscine et accessoires,Piscine et accessoires
10248,1190010295,2403,0.4820422,2403,Lots livres et magazines,Lots livres et magazines
10249,1230745590,2705,0.9940111,2705,Livres neufs,Livres neufs
10250,1253158503,2585,0.803466,2585,Outillage de jardin,Outillage de jardin
10251,1289152150,1,0.50748074,2403,Livres occasion,Lots livres et magazines
10252,1288938870,1281,0.20712636,1280,Jeux enfant,Catégorie 1280
10253,1174594648,2583,0.40519145,2583,Piscine et accessoires,Piscine et accessoires
10254,1286870122,5,0.5698332,1280,Accessoires gaming,Catégorie 1280
10255,1190248592,2582,0.40026033,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
10256,1274267807,228,0.9961061,1940,Journaux et revues occasion,Catégorie 1940
10257,1215531062,4,0.29560822,1180,Jeux consoles neuf,Catégorie 1180
10258,1262348513,206,0.658576,1920,Décoration,Catégorie 1920
10259,1305915708,206,0.22440495,40,Décoration,Catégorie 40
